country,highest_grade,gender,numeracy,urban
Nepal,2,1,NA,1
Nepal,3,2,1,1
Nepal,2,1,0,1
Nepal,6,2,1,1
Nepal,2,1,NA,1
Nepal,2,1,1,1
Nepal,3,1,1,1
Nepal,4,1,1,1
Nepal,5,1,1,1
Nepal,3,1,0,1
Nepal,6,1,0,1
Nepal,3,2,1,1
Nepal,6,1,1,1
Nepal,1,2,NA,1
Nepal,1,2,0,1
Nepal,2,1,1,1
Nepal,5,1,0,1
Nepal,3,1,0,1
Nepal,6,2,1,1
Nepal,1,1,NA,1
Nepal,2,1,0,1
Nepal,1,2,NA,1
Nepal,3,2,0,1
Nepal,6,1,0,1
Nepal,3,1,0,1
Nepal,1,2,NA,1
Nepal,5,1,0,1
Nepal,6,2,0,1
Nepal,1,1,0,1
Nepal,5,1,0,1
Nepal,4,1,0,1
Nepal,1,2,NA,1
Nepal,1,1,NA,1
Nepal,5,2,0,1
Nepal,3,1,0,1
Nepal,4,1,0,1
Nepal,1,1,NA,1
Nepal,5,1,1,1
Nepal,2,1,0,1
Nepal,4,2,1,1
Nepal,4,2,0,1
Nepal,4,1,1,1
Nepal,1,1,NA,1
Nepal,2,2,0,1
Nepal,3,1,0,1
Nepal,5,2,1,1
Nepal,6,2,1,1
Nepal,4,2,1,1
Nepal,4,2,0,1
Nepal,3,2,0,1
Nepal,2,2,NA,1
Nepal,1,2,0,1
Nepal,2,1,NA,1
Nepal,6,1,0,1
Nepal,4,1,0,1
Nepal,2,1,0,1
Nepal,4,2,1,1
Nepal,4,1,1,1
Nepal,2,2,NA,1
Nepal,5,1,0,1
Nepal,1,2,NA,1
Nepal,5,2,0,1
Nepal,6,2,NA,1
Nepal,5,1,0,1
Nepal,3,2,1,1
Nepal,5,1,0,1
Nepal,4,2,0,1
Nepal,1,1,NA,1
Nepal,2,1,NA,1
Nepal,2,2,0,1
Nepal,2,1,NA,1
Nepal,5,2,1,1
Nepal,3,2,0,1
Nepal,2,2,0,1
Nepal,3,2,0,1
Nepal,6,1,NA,1
Nepal,6,2,0,1
Nepal,3,1,0,1
Nepal,3,1,0,1
Nepal,3,2,1,1
Nepal,4,2,0,1
Nepal,4,2,1,1
Nepal,4,1,0,1
Nepal,2,2,0,1
Nepal,3,2,0,1
Nepal,1,2,NA,1
Nepal,1,2,NA,1
Nepal,1,2,NA,1
Nepal,1,2,0,1
Nepal,4,1,1,1
Nepal,4,2,1,1
Nepal,6,2,1,1
Nepal,2,1,NA,2
Nepal,6,1,0,2
Nepal,1,1,NA,2
Nepal,2,2,0,2
Nepal,1,1,NA,2
Nepal,4,2,NA,2
Nepal,6,2,1,2
Nepal,3,2,0,2
Nepal,5,1,0,2
Nepal,4,1,0,2
Nepal,1,1,NA,2
Nepal,3,1,0,2
Nepal,4,2,1,2
Nepal,1,2,NA,2
Nepal,4,2,0,2
Nepal,6,2,0,2
Nepal,4,2,0,2
Nepal,4,1,0,2
Nepal,3,2,0,2
Nepal,4,2,0,2
Nepal,5,2,NA,2
Nepal,1,1,NA,2
Nepal,1,1,0,2
Nepal,1,2,NA,2
Nepal,2,1,0,2
Nepal,1,2,NA,2
Nepal,5,1,1,2
Nepal,3,2,NA,2
Nepal,4,1,0,2
Nepal,3,1,0,2
Nepal,2,2,0,2
Nepal,3,2,1,2
Nepal,6,1,0,2
Nepal,4,2,0,2
Nepal,2,1,1,2
Nepal,1,2,NA,2
Nepal,5,2,NA,2
Nepal,3,1,1,2
Nepal,1,1,NA,2
Nepal,1,2,NA,2
Nepal,3,2,0,2
Nepal,1,1,NA,2
Nepal,6,2,0,2
Nepal,5,1,1,2
Nepal,2,2,NA,2
Nepal,4,1,0,2
Nepal,5,1,0,2
Nepal,2,1,NA,2
Nepal,4,1,0,2
Nepal,2,1,NA,2
Nepal,2,1,NA,2
Nepal,1,1,NA,2
Nepal,2,1,NA,2
Nepal,3,2,0,2
Nepal,6,1,0,2
Nepal,5,1,0,2
Nepal,1,1,0,2
Nepal,1,1,0,2
Nepal,5,2,0,2
Nepal,4,2,0,2
Nepal,3,2,0,2
Nepal,5,1,0,2
Nepal,1,1,NA,2
Nepal,1,1,NA,2
Nepal,6,2,0,2
Nepal,6,2,1,2
Nepal,6,1,0,2
Nepal,4,1,0,2
Nepal,6,1,1,2
Nepal,1,2,0,2
Nepal,1,2,NA,2
Nepal,6,1,0,2
Nepal,3,2,0,2
Nepal,2,1,NA,2
Nepal,4,2,0,2
Nepal,1,2,NA,2
Nepal,5,2,0,2
Nepal,2,2,NA,2
Nepal,1,1,NA,2
Nepal,3,1,0,2
Nepal,3,1,0,2
Nepal,4,2,0,2
Nepal,5,2,1,2
Nepal,1,1,NA,2
Nepal,1,2,NA,2
Nepal,3,2,0,2
Nepal,1,1,NA,2
Nepal,2,2,0,2
Nepal,2,2,1,2
Nepal,3,2,0,2
Nepal,2,2,0,2
Nepal,6,1,1,2
Nepal,3,2,0,2
Nepal,3,1,0,2
Nepal,6,2,0,2
Nepal,4,1,1,2
Nepal,4,1,1,2
Nepal,3,1,0,2
Nepal,1,1,NA,2
Nepal,6,2,0,2
Nepal,2,1,0,2
Nepal,1,2,NA,2
Nepal,1,1,NA,2
Nepal,4,2,NA,2
Nepal,2,1,0,2
Nepal,4,2,NA,2
Nepal,6,1,1,2
Nepal,3,2,0,2
Nepal,4,2,NA,2
Nepal,6,2,1,2
Nepal,6,2,0,2
Nepal,4,1,0,2
Nepal,5,2,0,2
Nepal,2,1,NA,2
Nepal,4,1,1,2
Nepal,5,1,1,2
Nepal,6,2,NA,2
Nepal,5,1,0,2
Nepal,3,1,0,2
Nepal,3,2,0,2
Nepal,3,2,1,2
Nepal,5,2,0,2
Nepal,6,2,1,2
Nepal,5,2,0,2
Nepal,4,2,0,2
Nepal,6,1,0,2
Nepal,3,1,NA,2
Nepal,3,1,0,2
Nepal,5,1,0,2
Nepal,6,1,NA,2
Nepal,1,2,NA,2
Nepal,5,1,1,2
Nepal,1,2,NA,2
Nepal,2,1,NA,2
Nepal,4,1,1,2
Nepal,2,2,0,2
Nepal,3,2,1,2
Nepal,4,1,1,2
Nepal,6,2,1,2
Nepal,3,2,1,2
Nepal,3,2,0,2
Nepal,3,2,0,2
Nepal,4,1,0,2
Nepal,5,2,0,2
Nepal,3,2,1,2
Nepal,5,2,0,2
Nepal,2,2,NA,2
Nepal,5,2,0,2
Nepal,3,1,0,2
Nepal,3,2,0,2
Nepal,6,2,0,2
Nepal,3,2,0,2
Nepal,6,2,0,2
Nepal,3,1,0,2
Nepal,6,1,1,2
Nepal,5,1,1,2
Nepal,3,1,1,2
Nepal,6,2,1,2
Nepal,5,1,1,2
Nepal,3,2,1,2
Nepal,5,1,1,2
Nepal,5,1,1,2
Nepal,4,1,0,2
Nepal,4,2,0,2
Nepal,3,2,0,2
Nepal,2,2,NA,2
Nepal,4,1,0,2
Nepal,6,1,0,2
Nepal,4,2,0,2
Nepal,4,1,0,2
Nepal,5,2,0,2
Nepal,5,1,0,2
Nepal,1,1,NA,2
Nepal,3,1,NA,2
Nepal,6,1,0,2
Nepal,3,2,NA,2
Nepal,6,2,0,2
Nepal,1,1,NA,2
Nepal,5,2,1,2
Nepal,3,1,0,2
Nepal,3,2,0,2
Nepal,3,2,0,2
Nepal,6,2,0,2
Nepal,1,1,NA,2
Nepal,2,1,NA,2
Nepal,2,1,NA,2
Nepal,6,2,0,2
Nepal,2,1,NA,2
Nepal,5,1,0,2
Nepal,5,2,1,2
Nepal,6,2,1,2
Nepal,2,1,0,2
Nepal,6,2,1,2
Nepal,1,1,NA,2
Nepal,1,1,NA,2
Nepal,4,2,0,2
Nepal,6,2,NA,2
Nepal,4,2,0,2
Nepal,1,1,NA,2
Nepal,5,1,1,2
Nepal,5,1,0,2
Nepal,4,2,1,1
Nepal,6,2,1,1
Nepal,5,2,1,1
Nepal,3,1,1,1
Nepal,4,1,1,1
Nepal,6,1,1,1
Nepal,2,2,0,1
Nepal,5,1,1,1
Nepal,4,1,0,1
Nepal,3,2,0,1
Nepal,3,2,1,1
Nepal,3,1,0,1
Nepal,6,2,0,1
Nepal,1,2,NA,1
Nepal,2,1,0,1
Nepal,4,2,1,1
Nepal,2,2,0,1
Nepal,2,1,1,1
Nepal,2,2,0,1
Nepal,4,1,1,1
Nepal,2,2,0,1
Nepal,2,1,0,1
Nepal,5,1,0,1
Nepal,4,2,1,1
Nepal,6,1,1,1
Nepal,5,1,1,1
Nepal,3,2,NA,1
Nepal,3,2,0,1
Nepal,1,1,NA,1
Nepal,1,2,NA,1
Nepal,3,2,0,1
Nepal,2,1,0,1
Nepal,2,1,0,1
Nepal,2,2,NA,1
Nepal,6,2,0,1
Nepal,5,2,1,1
Nepal,5,1,1,1
Nepal,2,2,0,1
Nepal,4,1,0,1
Nepal,4,2,0,1
Nepal,4,1,1,1
Nepal,6,2,1,1
Nepal,1,1,NA,1
Nepal,4,1,1,1
Nepal,6,1,0,1
Nepal,6,1,1,1
Nepal,2,2,0,1
Nepal,1,1,NA,1
Nepal,2,1,1,1
Nepal,5,2,1,1
Nepal,2,2,0,1
Nepal,4,2,1,1
Nepal,5,2,1,1
Nepal,5,1,1,1
Nepal,5,1,0,1
Nepal,1,1,NA,1
Nepal,6,1,1,1
Nepal,4,1,0,1
Nepal,2,2,0,1
Nepal,2,1,1,1
Nepal,1,2,NA,1
Nepal,5,1,0,1
Nepal,4,2,1,1
Nepal,3,2,1,1
Nepal,6,1,1,1
Nepal,6,2,1,1
Nepal,3,2,0,1
Nepal,2,1,NA,1
Nepal,2,2,0,1
Nepal,1,2,NA,1
Nepal,2,1,NA,1
Nepal,3,2,0,1
Nepal,5,1,0,1
Nepal,4,1,0,1
Nepal,2,1,1,1
Nepal,2,2,0,1
Nepal,1,2,NA,1
Nepal,2,1,0,1
Nepal,1,1,1,1
Nepal,3,2,0,1
Nepal,1,2,NA,1
Nepal,5,2,1,1
Nepal,2,2,NA,1
Nepal,5,1,1,1
Nepal,3,2,1,1
Nepal,4,1,0,1
Nepal,1,2,0,1
Nepal,1,1,NA,1
Nepal,4,2,1,1
Nepal,1,1,NA,1
Nepal,6,2,1,1
Nepal,2,1,0,1
Nepal,5,1,1,1
Nepal,2,2,1,1
Nepal,5,1,0,1
Nepal,1,1,NA,1
Nepal,6,2,0,1
Nepal,6,1,0,1
Nepal,4,2,0,1
Nepal,6,1,NA,1
Nepal,1,1,0,1
Nepal,4,1,0,1
Nepal,1,1,NA,1
Nepal,4,1,1,1
Nepal,2,1,0,1
Nepal,4,1,1,1
Nepal,1,1,NA,1
Nepal,2,1,1,1
Nepal,5,2,1,1
Nepal,3,1,0,1
Nepal,4,1,0,1
Nepal,5,1,1,1
Nepal,4,1,0,1
Nepal,6,2,1,1
Nepal,4,2,0,1
Nepal,2,2,0,1
Nepal,6,2,NA,1
Nepal,1,2,NA,1
Nepal,6,2,1,1
Nepal,4,2,1,1
Nepal,3,2,1,1
Nepal,6,1,1,1
Nepal,1,2,NA,1
Nepal,1,1,NA,1
Nepal,2,1,0,1
Nepal,5,1,1,1
Nepal,2,2,0,1
Nepal,6,1,0,1
Nepal,3,2,NA,1
Nepal,3,2,0,1
Nepal,4,1,1,1
Nepal,3,1,0,1
Nepal,2,2,NA,1
Nepal,6,1,0,1
Nepal,3,2,0,1
Nepal,6,1,1,1
Nepal,2,2,0,1
Nepal,4,1,1,1
Nepal,5,2,1,1
Nepal,4,1,0,1
Nepal,4,1,0,1
Nepal,1,1,NA,1
Nepal,4,2,1,1
Nepal,2,2,0,1
Nepal,2,1,0,1
Nepal,4,1,1,1
Nepal,5,2,0,1
Nepal,4,2,0,1
Nepal,1,1,0,1
Nepal,1,2,NA,1
Nepal,2,2,NA,1
Nepal,1,2,NA,1
Nepal,4,2,0,1
Nepal,3,2,0,1
Nepal,3,2,0,1
Nepal,2,1,0,1
Nepal,5,1,1,1
Nepal,5,2,0,1
Nepal,6,2,1,1
Nepal,4,1,0,1
Nepal,1,1,NA,1
Nepal,5,2,0,1
Nepal,3,2,0,1
Nepal,4,1,0,1
Nepal,2,2,NA,1
Nepal,1,1,NA,1
Nepal,3,1,0,1
Nepal,4,1,0,1
Nepal,3,2,0,1
Nepal,5,2,0,1
Nepal,1,2,NA,1
Nepal,1,1,0,1
Nepal,1,2,NA,1
Nepal,6,2,0,1
Nepal,2,1,0,1
Nepal,3,1,1,1
Nepal,3,1,1,1
Nepal,5,2,0,1
Nepal,1,2,0,1
Nepal,6,2,0,1
Nepal,4,2,0,1
Nepal,1,1,0,1
Nepal,6,1,0,1
Nepal,4,1,0,1
Nepal,1,1,NA,1
Nepal,2,1,1,1
Nepal,2,1,0,1
Nepal,1,2,0,1
Nepal,6,2,1,1
Nepal,4,2,0,1
Nepal,3,1,0,1
Nepal,6,2,0,1
Nepal,6,2,0,1
Nepal,4,1,0,1
Nepal,6,2,0,1
Nepal,6,1,1,1
Nepal,3,1,NA,1
Nepal,5,2,0,1
Nepal,2,2,0,1
Nepal,3,1,1,1
Nepal,2,2,NA,1
Nepal,1,2,0,1
Nepal,1,1,NA,1
Nepal,5,1,1,1
Nepal,2,1,0,1
Nepal,5,2,0,1
Nepal,6,2,1,1
Nepal,1,1,NA,1
Nepal,2,2,NA,1
Nepal,4,1,1,1
Nepal,4,1,1,1
Nepal,5,2,0,1
Nepal,2,2,NA,1
Nepal,5,2,0,1
Nepal,3,1,0,1
Nepal,1,2,NA,1
Nepal,4,1,1,1
Nepal,4,1,0,1
Nepal,5,1,1,1
Nepal,5,2,1,1
Nepal,5,2,1,1
Nepal,5,2,1,1
Nepal,5,1,0,1
Nepal,6,1,0,1
Nepal,2,1,0,2
Nepal,6,2,0,2
Nepal,2,1,0,2
Nepal,4,2,0,2
Nepal,2,2,NA,2
Nepal,1,2,NA,2
Nepal,4,2,0,2
Nepal,2,1,0,2
Nepal,2,2,NA,2
Nepal,6,1,1,2
Nepal,1,1,0,2
Nepal,5,2,0,2
Nepal,5,2,1,2
Nepal,4,1,0,2
Nepal,6,2,1,2
Nepal,4,1,1,2
Nepal,6,2,0,2
Nepal,5,1,1,2
Nepal,1,2,NA,2
Nepal,2,1,0,2
Nepal,4,1,0,2
Nepal,1,2,NA,2
Nepal,4,1,0,2
Nepal,5,1,1,2
Nepal,4,2,0,2
Nepal,1,1,1,2
Nepal,5,2,0,2
Nepal,3,1,NA,2
Nepal,3,2,0,2
Nepal,4,2,0,2
Nepal,4,2,1,2
Nepal,1,2,NA,2
Nepal,6,1,0,2
Nepal,1,1,NA,2
Nepal,2,1,0,2
Nepal,2,1,0,2
Nepal,3,2,0,2
Nepal,3,2,NA,2
Nepal,5,2,0,2
Nepal,1,2,0,2
Nepal,3,1,0,2
Nepal,3,1,NA,2
Nepal,2,1,0,2
Nepal,4,1,0,2
Nepal,3,1,0,2
Nepal,1,1,0,2
Nepal,4,1,0,2
Nepal,2,1,0,2
Nepal,1,1,NA,2
Nepal,4,1,0,2
Nepal,4,1,1,2
Nepal,1,2,NA,2
Nepal,5,1,0,2
Nepal,6,1,0,2
Nepal,4,1,0,2
Nepal,4,1,NA,2
Nepal,6,1,0,2
Nepal,5,1,0,2
Nepal,5,2,0,2
Nepal,1,2,NA,2
Nepal,5,2,0,2
Nepal,2,1,0,2
Nepal,5,1,0,2
Nepal,4,1,0,2
Nepal,1,1,0,2
Nepal,2,1,NA,2
Nepal,4,1,1,2
Nepal,5,1,0,2
Nepal,3,1,0,2
Nepal,4,2,1,2
Nepal,1,1,NA,2
Nepal,3,2,0,2
Nepal,2,2,NA,2
Nepal,5,2,0,2
Nepal,2,1,NA,2
Nepal,5,2,0,2
Nepal,1,2,NA,2
Nepal,3,1,0,2
Nepal,5,1,1,2
Nepal,6,1,0,2
Nepal,6,2,0,2
Nepal,1,2,NA,2
Nepal,5,2,0,2
Nepal,1,1,0,2
Nepal,2,2,0,2
Nepal,2,2,NA,2
Nepal,4,1,0,2
Nepal,4,1,NA,2
Nepal,4,1,0,2
Nepal,6,1,0,2
Nepal,1,2,0,2
Nepal,2,2,0,2
Nepal,6,1,1,2
Nepal,2,1,0,2
Nepal,6,2,0,2
Nepal,1,2,0,2
Nepal,5,1,0,2
Nepal,4,1,0,2
Nepal,3,1,0,2
Nepal,1,2,NA,2
Nepal,2,1,NA,2
Nepal,5,1,0,2
Nepal,3,1,0,2
Nepal,3,2,0,2
Nepal,3,2,0,2
Nepal,3,1,0,2
Nepal,2,2,0,2
Nepal,4,1,0,2
Nepal,3,2,1,2
Nepal,3,2,1,2
Nepal,1,2,NA,2
Nepal,5,2,NA,2
Nepal,2,2,0,2
Nepal,2,2,0,2
Nepal,2,1,0,2
Nepal,6,1,1,2
Nepal,2,2,NA,2
Nepal,2,1,0,2
Nepal,2,1,0,2
Nepal,4,2,1,2
Nepal,3,1,0,2
Nepal,5,1,1,2
Nepal,6,2,1,2
Nepal,1,1,NA,2
Nepal,5,1,0,2
Nepal,4,2,NA,2
Nepal,2,2,NA,2
Nepal,6,1,0,2
Nepal,4,1,1,2
Nepal,5,2,1,2
Nepal,5,1,0,2
Nepal,5,1,0,2
Nepal,2,2,0,2
Nepal,6,2,0,2
Nepal,6,2,0,2
Nepal,3,2,0,2
Nepal,1,1,NA,2
Nepal,3,1,0,2
Nepal,4,2,0,2
Nepal,4,1,0,2
Nepal,6,1,0,2
Nepal,4,2,0,2
Nepal,2,1,0,2
Nepal,5,1,0,2
Nepal,6,2,0,2
Nepal,2,2,NA,2
Nepal,6,1,0,2
Nepal,3,2,NA,2
Nepal,3,1,NA,2
Nepal,6,2,NA,2
Nepal,1,1,NA,2
Nepal,3,1,0,2
Nepal,5,2,0,2
Nepal,1,2,NA,2
Nepal,6,1,0,2
Nepal,6,1,0,2
Nepal,4,2,0,2
Nepal,2,1,0,2
Nepal,2,2,0,2
Nepal,1,1,0,2
Nepal,2,1,0,2
Nepal,2,2,0,2
Nepal,6,1,1,2
Nepal,1,2,0,2
Nepal,5,2,NA,2
Nepal,6,2,0,2
Nepal,1,1,NA,2
Nepal,2,1,0,2
Nepal,4,2,0,2
Nepal,1,2,0,2
Nepal,1,2,NA,2
Nepal,1,2,NA,2
Nepal,1,2,0,2
Nepal,4,2,0,2
Nepal,5,1,NA,2
Nepal,6,1,0,2
Nepal,6,2,0,2
Nepal,6,1,0,2
Nepal,2,1,1,2
Nepal,1,1,NA,2
Nepal,2,2,0,2
Nepal,6,1,0,2
Nepal,5,2,0,2
Nepal,5,1,1,2
Nepal,6,2,0,2
Nepal,5,1,1,2
Nepal,3,1,0,2
Nepal,2,2,0,2
Nepal,4,2,0,2
Nepal,1,1,NA,2
Nepal,1,1,0,2
Nepal,3,1,1,2
Nepal,1,1,0,2
Nepal,3,1,0,2
Nepal,6,1,0,2
Nepal,5,1,0,2
Nepal,1,1,NA,2
Nepal,2,1,0,2
Nepal,6,2,0,2
Nepal,1,1,NA,2
Nepal,2,2,0,2
Nepal,1,2,0,2
Nepal,1,2,NA,2
Nepal,6,2,0,2
Nepal,6,1,1,2
Nepal,2,2,NA,2
Nepal,1,1,NA,2
Nepal,6,1,1,2
Nepal,3,2,0,2
Nepal,3,2,0,2
Nepal,5,2,0,2
Nepal,4,1,0,2
Nepal,4,1,0,2
Nepal,1,2,0,2
Nepal,2,1,NA,2
Nepal,6,2,1,2
Nepal,3,2,0,2
Nepal,1,1,NA,2
Nepal,3,2,0,2
Nepal,2,2,0,2
Nepal,2,2,0,2
Nepal,1,2,NA,2
Nepal,2,2,0,2
Nepal,2,2,1,2
Nepal,1,2,0,2
Nepal,2,1,0,2
Nepal,4,1,0,2
Nepal,4,1,0,2
Nepal,6,2,NA,2
Nepal,4,1,0,2
Nepal,3,1,1,2
Nepal,5,2,0,2
Nepal,2,1,1,2
Nepal,1,2,0,2
Nepal,1,1,0,2
Nepal,4,1,0,2
Nepal,5,1,1,2
Nepal,5,1,0,2
Nepal,6,2,1,2
Nepal,4,1,1,2
Nepal,4,1,0,2
Nepal,6,2,NA,2
Nepal,6,1,0,2
Nepal,2,2,NA,2
Nepal,2,1,NA,2
Nepal,3,2,0,2
Nepal,3,2,NA,2
Nepal,1,1,NA,2
Nepal,4,2,0,2
Nepal,3,1,0,2
Nepal,6,2,0,2
Nepal,1,2,NA,2
Nepal,2,1,0,2
Nepal,4,2,0,2
Nepal,2,1,1,2
Nepal,4,1,1,2
Nepal,2,2,1,2
Nepal,3,2,1,2
Nepal,1,2,0,2
Nepal,5,1,1,2
Nepal,5,1,1,2
Nepal,3,1,0,2
Nepal,3,1,NA,2
Nepal,4,1,0,2
Nepal,5,2,1,2
Nepal,1,1,0,2
Nepal,1,2,0,2
Nepal,6,2,NA,2
Nepal,4,2,0,2
Nepal,3,1,NA,2
Nepal,1,2,NA,2
Nepal,4,2,0,2
Nepal,3,2,0,2
Nepal,2,2,0,2
Nepal,5,2,0,2
Nepal,2,2,NA,2
Nepal,6,1,0,2
Nepal,2,1,NA,2
Nepal,1,1,NA,2
Nepal,1,2,NA,2
Nepal,4,1,1,2
Nepal,4,2,1,2
Nepal,4,2,1,2
Nepal,4,2,1,2
Nepal,2,1,1,2
Nepal,4,2,1,2
Nepal,2,2,1,2
Nepal,6,1,1,2
Nepal,3,1,1,2
Nepal,6,2,0,2
Nepal,3,2,0,2
Nepal,3,2,0,2
Nepal,3,2,0,2
Nepal,1,1,NA,2
Nepal,4,1,0,2
Nepal,4,2,NA,2
Nepal,2,2,0,2
Nepal,2,2,0,2
Nepal,5,2,NA,2
Nepal,5,1,NA,2
Nepal,6,1,NA,2
Nepal,5,1,NA,2
Nepal,1,2,0,2
Nepal,3,1,0,2
Nepal,1,2,NA,2
Nepal,6,1,NA,2
Nepal,5,2,1,2
Nepal,1,1,0,2
Nepal,2,1,NA,2
Nepal,1,1,NA,2
Nepal,3,2,0,2
Nepal,5,2,1,2
Nepal,6,1,1,2
Nepal,6,1,1,2
Nepal,5,2,0,2
Nepal,1,1,0,2
Nepal,4,1,NA,2
Nepal,2,2,0,2
Nepal,2,1,0,2
Nepal,4,1,0,2
Nepal,3,2,1,2
Nepal,6,2,NA,2
Nepal,5,1,1,2
Nepal,2,2,0,2
Nepal,4,1,1,1
Nepal,5,1,1,1
Nepal,3,2,0,1
Nepal,5,1,0,1
Nepal,4,1,1,1
Nepal,5,2,0,1
Nepal,2,1,0,1
Nepal,4,2,0,1
Nepal,4,1,0,1
Nepal,4,2,0,1
Nepal,2,2,0,1
Nepal,2,2,0,1
Nepal,6,1,0,1
Nepal,2,1,NA,1
Nepal,5,2,0,1
Nepal,4,1,0,1
Nepal,2,1,0,1
Nepal,4,1,NA,1
Nepal,4,1,0,1
Nepal,1,2,NA,1
Nepal,3,1,NA,1
Nepal,2,1,0,1
Nepal,5,1,0,1
Nepal,2,2,0,1
Nepal,4,2,0,1
Nepal,1,2,0,1
Nepal,2,2,0,1
Nepal,1,1,0,1
Nepal,6,1,NA,1
Nepal,3,2,0,1
Nepal,6,1,0,1
Nepal,2,1,0,1
Nepal,5,1,1,1
Nepal,6,2,1,1
Nepal,4,1,1,1
Nepal,4,2,0,1
Nepal,1,1,0,1
Nepal,2,2,0,1
Nepal,4,2,1,1
Nepal,1,1,NA,1
Nepal,2,2,0,1
Nepal,1,1,NA,1
Nepal,1,1,0,1
Nepal,1,2,NA,1
Nepal,4,1,1,1
Nepal,6,2,1,1
Nepal,4,1,0,1
Nepal,2,1,0,1
Nepal,6,2,1,1
Nepal,1,2,NA,1
Nepal,1,1,NA,1
Nepal,4,1,0,1
Nepal,2,2,0,1
Nepal,6,2,1,1
Nepal,1,2,NA,1
Nepal,1,1,0,1
Nepal,1,1,1,1
Nepal,6,1,0,1
Nepal,3,1,0,1
Nepal,1,2,NA,1
Nepal,3,1,0,1
Nepal,5,2,1,1
Nepal,2,2,NA,1
Nepal,4,2,0,1
Nepal,6,1,0,1
Nepal,3,1,0,1
Nepal,2,2,0,1
Nepal,3,2,0,1
Nepal,5,1,1,1
Nepal,4,1,0,1
Nepal,4,1,1,1
Nepal,6,1,1,1
Nepal,2,2,0,1
Nepal,1,1,NA,1
Nepal,2,2,0,1
Nepal,3,1,0,1
Nepal,2,1,0,1
Nepal,5,2,1,1
Nepal,6,1,1,1
Nepal,3,1,1,1
Nepal,3,2,0,1
Nepal,3,2,0,1
Nepal,1,2,0,1
Nepal,1,1,NA,1
Nepal,1,1,0,1
Nepal,1,2,NA,1
Nepal,6,1,1,1
Nepal,5,1,NA,1
Nepal,4,1,1,1
Nepal,5,1,0,1
Nepal,1,1,NA,1
Nepal,3,1,1,1
Nepal,3,2,0,1
Nepal,5,1,0,1
Nepal,2,1,0,1
Nepal,6,1,1,1
Nepal,3,2,0,1
Nepal,4,1,0,1
Nepal,1,2,NA,1
Nepal,1,1,NA,1
Nepal,1,2,NA,1
Nepal,3,2,NA,1
Nepal,3,2,0,1
Nepal,5,1,0,1
Nepal,1,1,NA,1
Nepal,6,2,1,1
Nepal,3,1,1,1
Nepal,5,2,0,1
Nepal,4,1,0,1
Nepal,6,1,1,1
Nepal,4,1,1,1
Nepal,2,1,1,1
Nepal,2,2,NA,1
Nepal,4,1,0,1
Nepal,1,1,NA,1
Nepal,5,1,0,1
Nepal,1,1,NA,1
Nepal,1,1,0,1
Nepal,2,1,1,1
Nepal,1,1,NA,1
Nepal,2,1,0,1
Nepal,1,2,NA,1
Nepal,1,1,NA,1
Nepal,5,1,0,1
Nepal,3,2,0,1
Nepal,4,1,0,1
Nepal,5,1,0,1
Nepal,4,1,0,1
Nepal,5,1,1,1
Nepal,6,2,1,1
Nepal,2,1,NA,1
Nepal,3,2,0,1
Nepal,6,2,0,1
Nepal,4,2,0,1
Nepal,1,2,NA,1
Nepal,4,1,1,1
Nepal,5,2,0,1
Nepal,1,2,0,1
Nepal,2,1,0,1
Nepal,1,2,0,1
Nepal,3,2,0,1
Nepal,2,1,0,1
Nepal,1,1,0,1
Nepal,3,1,1,1
Nepal,2,2,0,1
Nepal,2,2,0,1
Nepal,3,2,0,1
Nepal,4,2,0,1
Nepal,4,1,NA,1
Nepal,6,2,NA,1
Nepal,3,2,1,1
Nepal,6,1,1,1
Nepal,6,2,0,1
Nepal,4,1,0,1
Nepal,3,1,0,1
Nepal,2,1,NA,1
Nepal,4,2,1,1
Nepal,1,2,NA,1
Nepal,4,2,0,1
Nepal,5,2,1,1
Nepal,1,2,NA,1
Nepal,6,1,1,1
Nepal,3,1,0,1
Nepal,2,2,1,1
Nepal,4,1,1,1
Nepal,1,2,NA,1
Nepal,5,2,0,1
Nepal,2,2,0,1
Nepal,6,2,0,1
Nepal,5,2,0,1
Nepal,4,1,1,1
Nepal,2,2,0,1
Nepal,5,2,1,1
Nepal,3,1,0,1
Nepal,6,2,NA,1
Nepal,4,1,NA,1
Nepal,5,2,0,1
Nepal,4,2,1,1
Nepal,6,1,NA,1
Nepal,1,2,NA,1
Nepal,5,1,0,1
Nepal,1,1,0,1
Nepal,4,1,0,1
Nepal,4,1,0,1
Nepal,1,2,NA,1
Nepal,2,1,1,1
Nepal,3,2,0,1
Nepal,4,2,0,1
Nepal,2,2,0,1
Nepal,1,2,NA,1
Nepal,3,1,0,1
Nepal,4,1,0,1
Nepal,2,2,0,1
Nepal,6,1,1,1
Nepal,3,1,0,1
Nepal,5,2,1,1
Nepal,5,1,0,1
Nepal,6,1,NA,1
Nepal,4,1,0,1
Nepal,3,1,1,1
Nepal,3,2,0,1
Nepal,1,1,0,1
Nepal,3,1,0,1
Nepal,5,2,NA,1
Nepal,5,1,NA,1
Nepal,6,2,0,1
Nepal,1,1,NA,1
Nepal,3,1,1,1
Nepal,6,2,1,1
Nepal,5,1,0,1
Nepal,3,1,0,1
Nepal,2,2,0,1
Nepal,2,2,1,1
Nepal,2,2,NA,1
Nepal,2,2,0,1
